,Artist,Song,Duration(ms),Year,Genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,uri
5497,Ne-Yo,Miss Independent,232000,2008,rhythmic,0.673,0.683,1,-5.693,0.115,0.522,0,0.235,0.713,171.86,False,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
5498,Yung Berg ,The Business,253840,2008,rhythmic,0.63,0.726,7,-5.372,0.177,0.00867,0,0.0864,0.327,133.317,True,spotify:track:33PowGnnFPgWSGHcGIQX1U
5499,Sean Kingston,Take You There,236693,2008,rhythmic,0.752,0.921,5,-4.321,0.0696,0.0182,0,0.256,0.634,115.033,False,spotify:track:6AdLyvisRKHLAwARaZMGr6
5500,Rihanna,Dont Stop The Music,267080,2008,rhythmic,0.835,0.669,6,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,False,spotify:track:0ByMNEPAPpOR5H69DVrTNy
5501,Lil Wayne ,Mrs. Officer,286907,2008,rhythmic,0.92,0.553,6,-5.068,0.189,0.237,0,0.0767,0.947,112.021,True,spotify:track:0EHR9OObFtjlhQB8wSt1m7
5502,Young Jeezy ,Put On,257267,2008,rhythmic,0.801,0.536,11,-10.933,0.32,0.273,0,0.121,0.573,168.538,True,spotify:track:55393H9JXqdX1gTo0N3G7H
5503,Rihanna,Disturbia,238627,2008,rhythmic,0.707,0.813,11,-4.515,0.0571,0.0863,0,0.168,0.722,124.921,False,spotify:track:2VOomzT6VavJOGBeySqaMc
5504,Drake,Best I Ever Had,258760,2009,rhythmic,0.431,0.894,5,-2.673,0.33,0.0951,0,0.188,0.604,162.193,True,spotify:track:1GxHeBvQ9935Dd3cSfsfBa
5505,Jamie Foxx ,Blame It,289747,2009,rhythmic,0.673,0.614,7,-5.426,0.103,0.0782,0,0.139,0.362,176.052,True,spotify:track:08uGhvS5MfBk7crUCpnjva
5506,Keri Hilson ,Knock You Down,326187,2009,rhythmic,0.588,0.877,8,-4.78,0.16,0.00952,0,0.171,0.645,155.165,False,spotify:track:58FUwmyGUqkt53YPUcm7cJ
5507,T.I. ,Dead And Gone,299747,2009,rhythmic,0.713,0.746,0,-4.99,0.259,0.0402,0,0.601,0.47,135.021,True,spotify:track:7IhsLJMqdxoo7YAZjaSMru
5508,The Black Eyed Peas,Boom Boom Pow,251440,2009,rhythmic,0.867,0.857,9,-5.892,0.0663,0.13,0.00171,0.13,0.402,130.048,False,spotify:track:7xRNsqOQOgWbHV1nbXnfXN
5509,Kid Cudi,Day N Nite,221267,2009,rhythmic,0.871,0.44,11,-6.25,0.0761,0.499,4.15e-06,0.114,0.799,137.996,False,spotify:track:5FEXPoPnzueFJQCPRIrC3c
5510,Kanye West,Heartless,211000,2009,rhythmic,0.79,0.647,10,-5.983,0.136,0.0515,0,0.248,0.654,87.999,False,spotify:track:4EWCNWgDS8707fNSZ1oaA5
5511,Soulja Boy Tell em ,Kiss Me Thru The Phone,193387,2009,rhythmic,0.758,0.712,7,-3.781,0.112,0.0185,0,0.0677,0.795,149.998,True,spotify:track:2q4rjDy9WhaN3o9MvDbO21
5512,Jeremih,Birthday Sex,226507,2009,rhythmic,0.677,0.523,7,-5.603,0.0439,0.295,0,0.151,0.446,60.02,False,spotify:track:4NpDZPwSXmL0cCTaJuVrCw
5513,T.I. ,Live Your Life,338853,2009,rhythmic,0.375,0.862,11,-3.363,0.255,0.071,0,0.211,0.478,159.841,True,spotify:track:3jlbL2OTD5YmIunYzgQTAN
5514,Pitbull,I Know You Want Me ,237120,2009,rhythmic,0.817,0.733,2,-6.009,0.145,0.0152,4.31e-05,0.107,0.833,127.056,False,spotify:track:13plQdOoWSSXPRUSZc5FuM
5515,Jay Sean ,Down,212107,2009,rhythmic,0.657,0.695,2,-4.493,0.0321,0.0108,0,0.0822,0.683,65.997,False,spotify:track:7LP4Es66zdY7CyjepqmvAg
5516,Ne-Yo,Mad,254533,2009,rhythmic,0.727,0.649,0,-5.356,0.0338,0.661,0,0.111,0.669,129.992,False,spotify:track:6Hn9Uc1mMNfqChXU3txNke
5517,Mariah Carey,Obsessed,242200,2009,rhythmic,0.742,0.468,10,-5.557,0.0625,0.0465,0,0.826,0.369,86.443,False,spotify:track:3IcIIZMMS7UArJJPtEHXG8
5518,Flo Rida,Right Round,204640,2009,rhythmic,0.72,0.672,7,-6.852,0.0551,0.009,0,0.232,0.705,124.986,False,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
5519,Lady Gaga ,Just Dance,241933,2009,rhythmic,0.822,0.737,1,-4.542,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,False,spotify:track:6HkjpGIOHv4y0IBAxUbE5z
5520,"Jay-Z, Rihanna ",Run This Town,267520,2009,rhythmic,0.632,0.924,1,-1.802,0.29,0.281,0,0.263,0.441,86.844,True,spotify:track:7LR85XLWw2yXqKBSI5brbG
5521,Pitbull,Hotel Room Service,237640,2009,rhythmic,0.851,0.629,1,-8.385,0.175,0.00705,0.000372,0.0746,0.789,125.984,False,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL
5522,The Black Eyed Peas,I Gotta Feeling,289133,2009,rhythmic,0.743,0.766,0,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,False,spotify:track:4vp2J1l5RD4gMZwGFLfRAu
5523,Young Money,Every Girl,315320,2009,rhythmic,0.632,0.73,6,-5.895,0.245,0.00316,0,0.397,0.762,76.067,True,spotify:track:6klZDCEsQzMELAPyovvpUw
5524,Beyonce,Single Ladies ,193213,2009,rhythmic,0.426,0.584,1,-5.293,0.296,0.0383,0,0.188,0.272,193.437,False,spotify:track:5R9a4t5t5O0IsznsrKPVro
5525,Lady Gaga,Poker Face,237200,2009,rhythmic,0.851,0.806,4,-4.618,0.0786,0.12,1.33e-06,0.121,0.776,119.001,False,spotify:track:0WfKDYeUAoLA3vdvLKKWMW
5526,Flo Rida ,Be On You,243227,2009,rhythmic,0.398,0.709,4,-4.602,0.211,0.334,0,0.142,0.714,78.089,False,spotify:track:7maTLYdnHDNsq3bB1tu2nH
5527,Fabolous ,Throw It In The Bag,231573,2009,rhythmic,0.789,0.55,11,-7.423,0.0473,0.174,0,0.0614,0.696,172.049,True,spotify:track:6c0GmyBsE7mQtrVvxJaWc3
5528,T.I.,Whatever You Like,249533,2009,rhythmic,0.68,0.687,9,-6.162,0.0709,0.0161,0,0.261,0.467,150.053,True,spotify:track:1IAzD1muglOxOcPbUHs70R
5529,The-Dream,Rockin That Thang,221933,2009,rhythmic,0.674,0.616,8,-4.757,0.0432,0.118,0,0.289,0.63,77.968,False,spotify:track:3oJJ1dQBxiFYGMQSe2SluG
5530,Mario ,Break Up,249027,2009,rhythmic,0.44,0.517,0,-7.355,0.363,0.428,0,0.173,0.475,73.881,True,spotify:track:4UP5HP7IAnNdxD01g1lzQp
5531,Akon ,Beautiful,312987,2009,rhythmic,0.743,0.948,0,-4.445,0.0893,0.122,0,0.112,0.614,130.024,False,spotify:track:7rv0UuxMX7CpUUwEE1jVrd
5532,Jason Derulo,Whatcha Say,221253,2009,rhythmic,0.615,0.711,11,-5.507,0.0779,0.0444,0,0.145,0.711,144.036,False,spotify:track:67T6l4q3zVjC5nZZPXByU8
5533,Akon,Right Now ,240747,2009,rhythmic,0.832,0.87,8,-4.2,0.167,0.267,0,0.412,0.566,138.003,False,spotify:track:1ARJhjuI6TNYZCxYygFQ4F
5534,Ne-Yo,Miss Independent,232000,2009,rhythmic,0.673,0.683,1,-5.693,0.115,0.522,0,0.235,0.713,171.86,False,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
5535,Beyonce,Halo,261640,2009,rhythmic,0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.472,79.983,False,spotify:track:4JehYebiI9JE8sR8MisGVb
5536,Lady Gaga,LoveGame,216333,2009,rhythmic,0.894,0.677,6,-5.618,0.0548,0.00562,2.63e-06,0.31,0.857,105.029,False,spotify:track:5c0Wgs68kjgViFCVDGLB2I
5537,Sean Kingston,Fire Burning,239987,2009,rhythmic,0.839,0.804,1,-2.513,0.0329,0.0192,0,0.331,0.888,122.973,False,spotify:track:2oENJa1T33GJ0w8dC167G4
5538,Flo Rida ,Sugar,252933,2009,rhythmic,0.738,0.868,1,-4.15,0.0348,0.0371,0,0.294,0.199,130.003,False,spotify:track:4shgvM4ClrZeDiflNJwlGd
5539,New Boyz,Youre A Jerk,189053,2009,rhythmic,0.931,0.456,4,-6.206,0.348,0.153,0,0.0914,0.522,99.048,True,spotify:track:30QbrkRLEimw7HWXb7ntrU
5540,Jim Jones ,Pop Champagne,215973,2009,rhythmic,0.61,0.431,0,-6.73,0.294,0.03,0,0.099,0.463,136.878,True,spotify:track:5lrOsw7J8R7shum7A4j36t
5541,Lil Wayne ,Mrs. Officer,286907,2009,rhythmic,0.92,0.553,6,-5.068,0.189,0.237,0,0.0767,0.947,112.021,True,spotify:track:0EHR9OObFtjlhQB8wSt1m7
5542,B.o.B ,Nothin On You,268320,2010,rhythmic,0.688,0.853,10,-5.814,0.0493,0.386,0,0.0862,0.743,103.993,False,spotify:track:59dLtGBS26x7kc0rHbaPrq
5543,Trey Songz ,Say Aah,207547,2010,rhythmic,0.724,0.87,1,-3.614,0.113,0.00453,0,0.833,0.81,93.01,False,spotify:track:2fQ6sBFWaLv2Gxos4igHLy
5544,Usher ,OMG,269493,2010,rhythmic,0.781,0.745,4,-5.81,0.0332,0.198,1.14e-05,0.36,0.326,129.998,False,spotify:track:1bM50INir8voAkVoKuvEUI
5545,Young Money ,BedRock,288133,2010,rhythmic,0.733,0.664,8,-6.163,0.295,0.102,0,0.191,0.557,148.005,True,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
5546,B.o.B ,Airplanes,180480,2010,rhythmic,0.66,0.867,6,-4.285,0.116,0.11,0,0.0368,0.377,93.033,True,spotify:track:6lV2MSQmRIkycDScNtrBXO
5547,Rihanna,Rude Boy,222920,2010,rhythmic,0.563,0.75,11,-4.496,0.127,0.113,0,0.0788,0.812,173.906,True,spotify:track:60jzFy6Nn4M0iD1d94oteF
5548,Eminem ,Love The Way You Lie,263373,2010,rhythmic,0.749,0.925,10,-5.034,0.227,0.241,0,0.52,0.641,86.989,True,spotify:track:15JINEqzVMv3SvJTAXAKED
5549,Drake,Find Your Love,208947,2010,rhythmic,0.627,0.614,6,-6.006,0.17,0.0211,0,0.0286,0.758,96.038,False,spotify:track:4BycRneKmOs6MhYG9THsuX
5550,Kesha,TiK ToK,199693,2010,rhythmic,0.755,0.837,2,-2.718,0.142,0.0991,0,0.289,0.714,120.028,False,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
5551,Iyaz,Replay,182307,2010,rhythmic,0.706,0.751,9,-6.323,0.0708,0.173,0,0.168,0.195,91.031,False,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
5552,New Boyz ,Tie Me Down,178808,2010,rhythmic,0.42,0.787,8,-4.467,0.294,0.0104,0,0.198,0.38,97.967,True,spotify:track:4faiJXyBflUVVOOE9fxbeg
5553,Usher ,DJ Got Us Fallin In Love,220800,2010,rhythmic,0.663,0.861,7,-3.398,0.109,0.0338,0,0.082,0.654,119.963,False,spotify:track:4356Typ82hUiFAynbLYbPn
5554,Taio Cruz,Dynamite,203867,2010,rhythmic,0.754,0.804,4,-3.177,0.0853,0.00332,0,0.0329,0.818,119.968,False,spotify:track:1DqdF42leyFIzqNDv9CjId
5555,Taio Cruz ,Break Your Heart,186267,2010,rhythmic,0.666,0.899,8,-4.676,0.028,0.00155,0,0.0677,0.629,122.05,False,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa
5556,David Guetta ,Sexy Chick,194347,2010,rhythmic,0.809,0.562,11,-7.694,0.0534,0.0816,0.000418,0.105,0.798,130.003,False,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
5557,Katy Perry ,California Gurls,234653,2010,rhythmic,0.791,0.754,0,-3.729,0.0569,0.00446,0,0.163,0.425,125.014,False,spotify:track:6tS3XVuOyu10897O3ae7bi
5558,Ludacris,How Low,201587,2010,rhythmic,0.784,0.498,1,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,True,spotify:track:1WtTLtofvcjQM3sXSMkDdX
5559,The Black Eyed Peas,Imma Be,257560,2010,rhythmic,0.597,0.517,0,-6.963,0.365,0.179,0,0.307,0.412,92.035,False,spotify:track:5OiLJ8tjUPFiPX2gVM8fxJ
5560,Bruno Mars,Just The Way You Are,220733,2010,rhythmic,0.637,0.843,5,-5.413,0.0432,0.0151,0,0.0876,0.434,109.012,False,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
5561,Trey Songz ,Bottoms Up,242013,2010,rhythmic,0.845,0.601,1,-5.283,0.161,0.0205,0,0.385,0.329,74.008,True,spotify:track:2IpGdrWvIZipmaxo1YRxw5
5562,Drake,Over,233560,2010,rhythmic,0.35,0.845,7,-5.614,0.2,0.0107,0,0.123,0.45,99.643,True,spotify:track:6BdgtqiV3oXNqBikezwdvC
5563,Timbaland ,Carry Out,232467,2010,rhythmic,0.531,0.574,10,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68,False,spotify:track:2DHc2e5bBn4UzY0ENVFrUl
5564,Nicki Minaj,Your Love,245253,2010,rhythmic,0.424,0.52,11,-10.231,0.343,0.00204,0.00413,0.411,0.184,189.613,True,spotify:track:3bGxiCPouq52ZtI8ybMCX5
5565,Jason Derulo,In My Head,199027,2010,rhythmic,0.762,0.748,0,-4.15,0.033,0.0266,0,0.348,0.851,110.009,False,spotify:track:5BoIP8Eha5hwmRVURkC2Us
5566,Travie McCoy ,Billionaire,211160,2010,rhythmic,0.633,0.673,6,-6.403,0.258,0.297,0,0.206,0.659,86.776,True,spotify:track:2M9ULmQwTaTGmAdXaXpfz5
5567,Ludacris ,My Chick Bad,216933,2010,rhythmic,0.624,0.723,1,-6.782,0.378,0.172,0,0.483,0.757,84.789,True,spotify:track:3bMNprrp2JDKZsGbiXpsJl
5568,Lady Gaga,Bad Romance,294573,2010,rhythmic,0.696,0.921,0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,True,spotify:track:0SiywuOBRcynK0uKGWdCnn
5569,Timbaland ,Say Something,240920,2010,rhythmic,0.555,0.713,11,-4.549,0.0911,0.0845,0,0.712,0.725,79.934,False,spotify:track:7qje9qxLncMESiPeI27SAn
5570,Jason Derulo,Whatcha Say,221253,2010,rhythmic,0.615,0.711,11,-5.507,0.0779,0.0444,0,0.145,0.711,144.036,False,spotify:track:67T6l4q3zVjC5nZZPXByU8
5571,Rihanna ,Hard,250600,2010,rhythmic,0.31,0.746,1,-3.599,0.111,0.0121,0,0.649,0.163,182.032,True,spotify:track:3YJkAQNEhmCZGLdmPsu6Ye
5572,Far*East Movement ,Like A G6,216893,2010,rhythmic,0.435,0.837,3,-8.126,0.449,0.00676,0,0.117,0.778,124.913,False,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf
5573,Nelly,Just A Dream,237800,2010,rhythmic,0.531,0.752,1,-6.161,0.0305,0.0421,0,0.12,0.103,89.917,False,spotify:track:3ZdJffjzJWFimSQyxgGIxN
5574,Mike Posner,Cooler Than Me,213293,2010,rhythmic,0.768,0.82,7,-4.63,0.0475,0.179,0,0.704,0.625,129.969,False,spotify:track:2V4bv1fNWfTcyRJKmej6Sj
5575,Jason Derulo,Ridin Solo,215747,2010,rhythmic,0.442,0.83,9,-4.02,0.146,0.128,0,0.129,0.578,89.338,False,spotify:track:6BaxqcoEM9r3LXisTyJjST
5576,Chris Brown ,Deuces,276560,2010,rhythmic,0.692,0.736,1,-5.109,0.11,0.0324,0,0.0787,0.217,73.987,True,spotify:track:6wN4nT2qy3MQc098yL3Eu9
5577,Lady Gaga ,Telephone,220627,2010,rhythmic,0.825,0.832,5,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,False,spotify:track:7rl7ao5pb9BhvAzPdWStxi
5578,Drake ,Forever,357347,2010,rhythmic,0.415,0.926,5,-1.304,0.374,0.253,0,0.256,0.542,158.423,True,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ
5579,Snoop Dogg ,Gangsta Luv,256547,2010,rhythmic,0.59,0.735,2,-4.924,0.297,0.0277,0,0.0818,0.398,102.076,False,spotify:track:1E8wif6bVXurUgxV8Gfwrw
5580,Jay Sean ,Do You Remember,210307,2010,rhythmic,0.855,0.668,11,-4.892,0.0644,0.0242,0,0.102,0.803,125.846,False,spotify:track:7yws3pF3FFguwT2Psi6c15
5581,Eminem,Not Afraid,248133,2010,rhythmic,0.855,0.954,0,-1.19,0.264,0.529,0,0.205,0.668,114.635,True,spotify:track:7Ie9W94M7OjPoZVV216Xus
5582,Usher ,Hey Daddy ,224093,2010,rhythmic,0.59,0.698,11,-4.262,0.0286,0.000176,0,0.107,0.352,95.975,False,spotify:track:030OCtLMrljNhp8OWHBWW3
5583,Beyonce,Sweet Dreams,208067,2010,rhythmic,0.694,0.825,1,-5.986,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,False,spotify:track:1FKxKGONukVFXWVJxAKmlz
5584,Kesha,Your Love Is My Drug,187133,2010,rhythmic,0.826,0.612,1,-3.891,0.0982,0.00681,0,0.0889,0.756,120.057,False,spotify:track:6vc2Jq2vaGu8z326kSrw92
5585,New Boyz ,Break My Bank,177253,2010,rhythmic,0.742,0.762,8,-4.043,0.0575,0.0202,0,0.0921,0.367,91.009,True,spotify:track:05Q8DT8pyXJrxI6kCLzjdh
5586,T.I. ,Got Your Back,274526,2010,rhythmic,0.553,0.472,8,-12.819,0.501,0.0117,0,0.398,0.652,146.841,True,spotify:track:2aZ8Mfrh353IAYOrXrDtBA
5587,Enrique Iglesias ,I Like It,231787,2010,rhythmic,0.646,0.94,10,-2.856,0.0838,0.0209,0,0.0691,0.704,129.011,False,spotify:track:4nVyHATevhl5RC6Qmoko5H
5588,Rihanna,Only Girl ,235520,2010,rhythmic,0.786,0.716,11,-4.253,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,False,spotify:track:6jAsmDJI8iPhGWtS27kZ67
5589,YG,Toot It And Boot It,243747,2010,rhythmic,0.8,0.536,7,-9.533,0.0893,0.127,0,0.106,0.247,95.03,True,spotify:track:3AqcBOSlJF7xMgvLpQoa3c
5590,Katy Perry,Teenage Dream,227760,2010,rhythmic,0.719,0.804,10,-4.581,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,False,spotify:track:55qBw1900pZKfXJ6Q9A2Lc
5591,Pitbull ,Give Me Everything,252307,2011,rhythmic,0.671,0.939,8,-3.206,0.161,0.192,0,0.298,0.529,129.023,False,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
5592,LMFAO ,Party Rock Anthem,262173,2011,rhythmic,0.75,0.727,5,-4.21,0.142,0.0189,0,0.266,0.359,129.993,False,spotify:track:0IkKz2J93C94Ei4BvDop7P
5593,Jeremih ,Down On Me,228453,2011,rhythmic,0.7,0.598,2,-7.783,0.114,0.0369,0,0.111,0.594,160.041,False,spotify:track:0x3TibRgnSqzkcwrqBd4iX
5594,Lil Wayne,How To Love,240307,2011,rhythmic,0.644,0.661,11,-6.093,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,False,spotify:track:4aX4Oycsk1fhHIee1zqsDe
5595,Nicki Minaj,Super Bass,200013,2011,rhythmic,0.72,0.861,11,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991,True,spotify:track:0iYebKFUSfF72fUu2OW6ZT
5596,Rihanna ,Whats My Name?,263173,2011,rhythmic,0.695,0.782,2,-2.967,0.0629,0.223,0,0.0773,0.595,99.992,False,spotify:track:1pYKzfOlpHWtVUiEIu4Vn7
5597,Lupe Fiasco,The Show Goes On,239613,2011,rhythmic,0.591,0.889,7,-3.839,0.115,0.0189,0,0.155,0.65,143.067,True,spotify:track:4NTWZqvfQTlOMitlVn6tew
5598,Katy Perry ,E.T.,229573,2011,rhythmic,0.62,0.869,1,-5.252,0.175,0.0181,0,0.369,0.76,151.684,False,spotify:track:36ux3YuUsGTWPT8fXclS45
5599,Chris Brown ,Look At Me Now,222587,2011,rhythmic,0.767,0.677,11,-6.128,0.184,0.0339,5.51e-06,0.144,0.538,146.155,True,spotify:track:3hsmbFKT5Cujb5GQjqEU39
5600,Nicki Minaj ,Moment 4 Life,279307,2011,rhythmic,0.68,0.882,11,-3.883,0.236,0.406,0,0.241,0.386,97.943,True,spotify:track:0ConttVd0Ebk3dLNquOmh0
5601,Bad Meets Evil ,Lighters,303813,2011,rhythmic,0.676,0.695,0,-8.327,0.245,0.352,0,0.119,0.144,90.268,True,spotify:track:5zpDHEU12zATwLGvozxPw2
5602,DJ Khaled ,Im On One,296147,2011,rhythmic,0.413,0.807,11,-3.499,0.318,0.0536,0,0.631,0.438,149.33,True,spotify:track:608a1wIsSd5KzMEqm1O7w3
5603,Bruno Mars,Grenade,223253,2011,rhythmic,0.706,0.558,2,-7.237,0.0593,0.146,0,0.118,0.227,110.443,False,spotify:track:2tJulUYLDKOg9XrtVkMgcJ
5604,Wiz Khalifa,Black And Yellow,217667,2011,rhythmic,0.684,0.834,2,-4.524,0.0675,0.0646,0,0.271,0.538,164.02,True,spotify:track:5A6OHHy73AR5tLxgTc98zz
5605,Rihanna,S&M,243533,2011,rhythmic,0.766,0.682,1,-5.02,0.0419,0.0113,0.00016,0.104,0.833,127.966,False,spotify:track:2u02eLj96Atd6TBxkH9YvN
5606,Kelly Rowland ,Motivation,231173,2011,rhythmic,0.735,0.679,9,-5.588,0.0431,0.18,0.000198,0.0766,0.264,140.858,False,spotify:track:4Cv5dkUBqepa0siwGREihD
5607,Waka Flocka Flame ,No Hands,263773,2011,rhythmic,0.76,0.595,1,-6.366,0.0391,0.00544,0,0.241,0.361,131.497,True,spotify:track:03tqyYWC9Um2ZqU0ZN849H
5608,Wiz Khalifa,Roll Up,227773,2011,rhythmic,0.523,0.805,3,-5.473,0.192,0.0524,0,0.0914,0.602,125.358,True,spotify:track:53DB6LJV9B8sz0p1s6tlGS
5609,Big Sean ,My Last,254120,2011,rhythmic,0.387,0.773,8,-5.685,0.17,0.098,0,0.209,0.368,78.629,True,spotify:track:70tFuqBcduJv15bEnOPRTh
5610,The Black Eyed Peas,Just Cant Get Enough,222015,2011,rhythmic,0.475,0.44,0,-11.459,0.0395,0.116,0.715,0.126,0.107,93.993,False,spotify:track:19jd1ffgFMwGpafuoqImry
5611,Dev,In The Dark,226227,2011,rhythmic,0.736,0.823,8,-4.231,0.0675,0.00358,0.000914,0.33,0.442,124.954,False,spotify:track:1pbHy9VBpSyZh56xuujZz0
5612,New Boyz ,Backseat,224093,2011,rhythmic,0.595,0.923,7,-3.449,0.144,0.0693,0,0.505,0.782,125.029,True,spotify:track:4dWjQ3wEfW6KPaaxCoaPH4
5613,Rihanna,Only Girl ,235520,2011,rhythmic,0.786,0.716,11,-4.253,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,False,spotify:track:6jAsmDJI8iPhGWtS27kZ67
5614,Enrique Iglesias ,Tonight ,231653,2011,rhythmic,0.666,0.877,0,-4.657,0.0446,0.0277,1.15e-05,0.142,0.272,125.989,True,spotify:track:3rDFqo8yv93PtTmdOYOPzX
5615,Kanye West,All Of The Lights,299613,2011,rhythmic,0.541,0.803,1,-3.284,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,True,spotify:track:22L7bfCiAkJo5xGSQgmiIO
5616,Chris Brown,Yeah 3X,241667,2011,rhythmic,0.705,0.882,11,-3.201,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,True,spotify:track:2QtxlzvSBONjs1bDC34ixs
5617,Lil Wayne ,6 Foot 7 Foot,248587,2011,rhythmic,0.365,0.751,2,-5.429,0.304,0.000707,0,0.318,0.604,79.119,True,spotify:track:0z5ZPs57J2KERwM1tBM2GF
5618,New Boyz ,Better With The Lights Off,219080,2011,rhythmic,0.573,0.848,7,-2.742,0.057,0.0521,0,0.25,0.561,112.084,True,spotify:track:3wCSVS7KM9CIIHrChpabQ3
5619,Katy Perry,Firework,227880,2011,rhythmic,0.638,0.826,8,-4.968,0.0479,0.139,0,0.0803,0.649,124.072,False,spotify:track:4lCv7b86sLynZbXhfScfm2
5620,Katy Perry,Last Friday Night ,230747,2011,rhythmic,0.649,0.815,3,-3.796,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,False,spotify:track:455AfCsOhhLPRc68sE01D8
5621,Chris Brown,She Aint You,248107,2011,rhythmic,0.634,0.716,2,-6.502,0.128,0.0341,0,0.0877,0.619,91.039,False,spotify:track:3dhvQUA0NyrAea4vQ7X6Gn
5622,Drake,Headlines,235987,2011,rhythmic,0.636,0.566,6,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894,True,spotify:track:6LxSe8YmdPxy095Ux6znaQ
5623,Pitbull ,Hey Baby ,234453,2011,rhythmic,0.595,0.913,10,-3.428,0.0884,0.0435,0,0.259,0.762,128.021,False,spotify:track:3rfhI32Il2hVRKDkuGeeen
5624,Far*East Movement ,Rocketeer,211253,2011,rhythmic,0.664,0.845,4,-6.115,0.0461,0.181,0,0.267,0.357,96.005,False,spotify:track:45sDIKapDyxPl307QpEAwl
5625,Lupe Fiasco ,Out Of My Head,204013,2011,rhythmic,0.588,0.847,11,-4.734,0.0675,0.0145,0,0.436,0.38,99.058,False,spotify:track:4Nomj38R7Ds0P8I8orW2Tv
5626,Beyonce,Best Thing I Never Had,253747,2011,rhythmic,0.545,0.649,6,-4.062,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,False,spotify:track:3lBRNqXjPp2j3JMTCXDTNO
5627,Kesha,We R Who We R,204760,2011,rhythmic,0.736,0.817,8,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,False,spotify:track:3LUWWox8YYykohBbHUrrxd
5628,Trey Songz ,Bottoms Up,242013,2011,rhythmic,0.845,0.601,1,-5.283,0.161,0.0205,0,0.385,0.329,74.008,True,spotify:track:2IpGdrWvIZipmaxo1YRxw5
5629,Far*East Movement ,Like A G6,216893,2011,rhythmic,0.435,0.837,3,-8.126,0.449,0.00676,0,0.117,0.778,124.913,False,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf
5630,Lil Wayne ,She Will,305840,2011,rhythmic,0.364,0.841,8,-4.831,0.119,0.000402,0,0.242,0.0837,100.14,True,spotify:track:3FFcZZq3Z3EJrhUecwcMdG
5631,Lil Wayne ,Right Above It,271947,2011,rhythmic,0.376,0.841,3,-4.348,0.356,0.0435,0,0.578,0.463,76.052,True,spotify:track:1kMuU3TNQvHbqvXCWBodmP
5632,Keri Hilson,Pretty Girl Rock,243920,2011,rhythmic,0.666,0.87,11,-5.004,0.246,0.203,0,0.0851,0.9,160.014,False,spotify:track:2Adn2LNgkHMH5TelQVAu4n
5633,Jennifer Lopez ,On The Floor,230907,2011,rhythmic,0.758,0.686,11,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,False,spotify:track:0Oe49j06Bjrxs8PltuVeaW
5634,Nelly,Just A Dream,237800,2011,rhythmic,0.531,0.752,1,-6.161,0.0305,0.0421,0,0.12,0.103,89.917,False,spotify:track:3ZdJffjzJWFimSQyxgGIxN
5635,Tinie Tempah ,Written In The Stars,219560,2011,rhythmic,0.644,0.945,7,-3.534,0.0717,0.0587,0,0.184,0.573,91.017,True,spotify:track:61HQWI1Woxup7CnGwVUsdI
5636,Tyga ,Far Away,206520,2011,rhythmic,0.643,0.712,3,-6.244,0.0476,0.311,0,0.151,0.534,92.037,True,spotify:track:6Kbu55LHFZHjF2nRXVWOrd
5637,Rihanna,Cheers ,261747,2011,rhythmic,0.576,0.912,9,-3.623,0.0403,0.0182,0,0.293,0.727,79.981,False,spotify:track:46MDLc0Yip6xCMSsdePOAU
