,Artist,Song,Duration(ms),Year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
1174,Kendrick Lamar,Humble.,177000,2017,0.908,0.621,1,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
1175,The Chainsmokers ,Something Just Like This,247160,2017,0.617,0.635,11,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,spotify:track:6RUKPb4LETWmmr3iAEQktW
1176,Migos ,Bad And Boujee,343150,2017,0.927,0.665,11,-5.313,0.244,0.061,0.0,0.123,0.175,127.076,spotify:track:4Km5HrUvYTaSUfiSGPJeQR
1177,The Chainsmokers ,Closer,244960,2017,0.748,0.524,8,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
1178,Sam Hunt,Body Like A Back Road,165387,2017,0.732,0.458,5,-7.225,0.0311,0.447,0.0,0.136,0.661,98.938,spotify:track:7mldq42yDuxiUNn08nvzHO
1179,Imagine Dragons,Believer,204347,2017,0.776,0.78,10,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,spotify:track:0pqnGHJpmpxLKifKRmU6WP
1180,Post Malone ,Congratulations,220293,2017,0.63,0.804,6,-4.183,0.0363,0.215,0.0,0.253,0.492,123.146,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
1181,James Arthur,Say You Wont Let Go,211467,2017,0.358,0.557,10,-7.398,0.059,0.695,0.0,0.0902,0.494,85.043,spotify:track:5uCax9HTNlzGybIStD3vDh
1182,DJ Khaled ,Im The One,288877,2017,0.599,0.667,7,-4.267,0.0367,0.0533,0.0,0.134,0.817,80.984,spotify:track:1jYiIOC5d6soxkJP81fxq2
1183,Lil Uzi Vert,XO TOUR Llif3,182707,2017,0.732,0.75,11,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096,spotify:track:7GX5flRQZVHRAGd6B4TmDO
1184,Future,Mask Off,204600,2017,0.833,0.434,2,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,spotify:track:0VgkVdmE4gld66l8iyGjgx
1185,French Montana ,Unforgettable,233902,2017,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,spotify:track:3B54sVLJ402zGa6Xm4YGNe
1186,Bruno Mars,24K Magic,225983,2017,0.818,0.803,1,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97,spotify:track:6b8Be6ljOzmkOmFslEb23P
1187,Zedd ,Stay,210091,2017,0.69,0.622,5,-5.025,0.0622,0.253,0.0,0.116,0.544,102.04,spotify:track:6uBhi9gBXWjanegOb2Phh0
1188,DJ Khaled ,Wild Thoughts,204664,2017,0.613,0.681,8,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.621,spotify:track:45XhKYRRkyeqoW3teSOkCM
1189,Rae Sremmurd ,Black Beatles,291893,2017,0.794,0.632,0,-6.163,0.0649,0.142,0.0,0.128,0.355,145.926,spotify:track:6fujklziTHa8uoM5OQSfIo
1190,The Weeknd ,Starboy,230453,2017,0.678,0.588,7,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.005,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1191,Khalid,Location,219080,2017,0.736,0.449,1,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,spotify:track:152lZdxL1OR0ZMW6KquMif
1192,Charlie Puth,Attention,208787,2017,0.775,0.613,3,-4.586,0.0542,0.109,2.33e-05,0.134,0.797,100.066,spotify:track:5cF0dROlMOK5uNZtivgu50
1193,Shawn Mendes,Theres Nothing Holdin Me Back,199440,2017,0.866,0.813,11,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,spotify:track:7JJmb5XwzOO8jgpou264Ml
1194,Cardi B,Bodak Yellow ,223713,2017,0.926,0.703,11,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,spotify:track:6KBYefIoo7KydImq1uUQlL
1195,Childish Gambino,Redbone,326933,2017,0.743,0.347,1,-11.174,0.121,0.167,0.00951,0.103,0.572,160.143,spotify:track:0wXuerDYiBnERgIpbb3JBR
1196,KYLE ,iSpy,253107,2017,0.746,0.653,7,-6.745,0.289,0.378,0.0,0.229,0.672,75.016,spotify:track:2EEeOnHehOozLq4aS0n6SL
1197,Julia Michaels,Issues,176320,2017,0.728,0.415,8,-6.852,0.0639,0.401,0.0,0.0616,0.455,114.145,spotify:track:7vu0JkJh0ldukEYbTVcqd0
1198,Alessia Cara,Scars To Your Beautiful,230227,2017,0.573,0.739,0,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,spotify:track:0prNGof3XqfTvNDxHonvdK
1199,Logic ,1-800-273-8255,250173,2017,0.62,0.574,5,-7.788,0.0479,0.57,0.0,0.19,0.352,100.021,spotify:track:5tz69p7tJuGPeMGwNTxYuV
1200,Niall Horan,Slow Hands,188174,2017,0.735,0.425,0,-6.648,0.0466,0.011,0.0,0.055,0.848,85.894,spotify:track:2cOUlop2ZakjOKe4WinesN
1201,Rihanna,Love On The Brain,224000,2017,0.509,0.637,4,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,spotify:track:5oO3drDxtziYU2H1X23ZIp
1202,The Weeknd ,I Feel It Coming,269187,2017,0.773,0.819,0,-5.946,0.118,0.426,0.0,0.0679,0.585,92.99,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV
1203,Big Sean,Bounce Back,222360,2017,0.78,0.574,1,-5.628,0.141,0.104,0.0,0.129,0.273,81.502,spotify:track:0SGkqnVQo9KPytSri1H6cF
1204,Liam Payne ,Strip That Down,204502,2017,0.874,0.497,6,-5.484,0.0562,0.22,0.0,0.0761,0.542,106.023,spotify:track:4Ro98RCK90oHqqSZUnTFq5
1205,Drake,Fake Love,210937,2017,0.928,0.481,9,-9.35,0.287,0.105,0.0,0.176,0.613,134.007,spotify:track:343YBumqHu19cGoGARUTsd
1206,Maroon 5 ,Dont Wanna Know,214265,2017,0.783,0.61,7,-6.124,0.0696,0.343,0.0,0.0983,0.418,100.047,spotify:track:1nueTG77MzNkJTKQ0ZdGzT
1207,Taylor Swift,Look What You Made Me Do,211853,2017,0.766,0.709,9,-6.471,0.123,0.204,1.41e-05,0.126,0.506,128.07,spotify:track:1JbR9RDP3ogVNEWFgNXAjh
1208,Ed Sheeran,Castle On The Hill,261154,2017,0.461,0.834,2,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,spotify:track:6PCUP3dWmTjcTtXY02oFdT
1209,The Chainsmokers,Paris,221520,2017,0.646,0.644,2,-6.763,0.031,0.0243,0.0,0.0888,0.251,99.999,spotify:track:15vzANxN8G9wWfwAJLLMCg
1210,Ariana Grande ,Side To Side,226160,2017,0.65,0.736,6,-5.84,0.229,0.0513,0.0,0.235,0.612,159.174,spotify:track:1pKeFVVUOPjFsOABub0OaV
1211,Clean Bandit ,Rockabye,251088,2017,0.72,0.763,9,-4.068,0.0523,0.406,0.0,0.18,0.742,101.965,spotify:track:5knuzwU65gJK7IF5yJsuaW
1212,Portugal. The Man,Feel It Still,163253,2017,0.801,0.795,1,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
1213,DJ Snake ,Let Me Love You,205947,2017,0.649,0.716,8,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,spotify:track:0lYBSQXN6rCTvUZvg9S0lU
1214,Demi Lovato,Sorry Not Sorry,203760,2017,0.705,0.64,11,-6.928,0.225,0.0237,0.0,0.262,0.887,144.077,spotify:track:7gvd8xj4QgPqbQSsn5pV7d
1215,21 Savage,Bank Account,220307,2017,0.884,0.346,8,-8.228,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,spotify:track:2fQrGHiQOvpL9UgPvtYy6G
1216,Justin Timberlake,Cant Stop The Feeling!,237547,2017,0.669,0.832,0,-5.72,0.0682,0.0106,0.0,0.0968,0.7,113.035,spotify:track:1WkMMavIMc4JZ8cfMmxHkI
1217,J Balvin ,Mi Gente,189440,2017,0.774,0.687,11,-4.818,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,spotify:track:4ipnJyDU3Lq15qBAYNqlqK
1218,Imagine Dragons,Thunder,187147,2017,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,spotify:track:1zB4vmk8tFRmM9UULNzbLB
1219,Migos,T-Shirt,242407,2017,0.865,0.687,10,-3.744,0.217,0.242,0.0,0.158,0.486,139.023,spotify:track:7KOlJ92bu51cltsD9KU5I7
1220,Yo Gotti ,Rake It Up,276333,2017,0.91,0.444,1,-8.126,0.344,0.022,0.0,0.137,0.53,149.953,spotify:track:4knL4iPxPOZjQzTUlELGSY
1221,Shawn Mendes,Mercy,208733,2017,0.555,0.662,11,-4.952,0.0827,0.125,0.0,0.111,0.356,148.128,spotify:track:0AS63m1wHv9n4VVRizK6Hc
1222,Kodak Black,Tunnel Vision,268187,2017,0.497,0.489,11,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4
1223,Post Malone ,Rockstar,218147,2017,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,spotify:track:0e7ipj03S05BNilyu5bRzt
1224,Brett Young,In Case You Didnt Know,224853,2017,0.607,0.536,10,-7.306,0.0305,0.386,0.0,0.102,0.434,147.986,spotify:track:10M2Ex445zw585Ducldzkw
1225,twenty one pilots,Heathens,195920,2017,0.732,0.396,4,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,spotify:track:6i0V12jOa3mr6uu4WYhUBr
1226,Halsey,Now Or Never,214802,2017,0.67,0.585,6,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8
1227,Amine,Caroline,209640,2017,0.941,0.335,5,-10.179,0.505,0.17,0.0,0.262,0.707,120.041,spotify:track:5hTpBe8h35rJ67eAWHQsJx
1228,Ayo ,Rolex,238587,2017,0.804,0.886,1,-2.512,0.04,0.0837,0.0,0.266,0.789,144.946,spotify:track:0pSBuHjILhNEo55xK1zrRt
1229,Kendrick Lamar,DNA.,185947,2017,0.638,0.523,1,-6.664,0.357,0.00454,0.0,0.0842,0.422,139.913,spotify:track:6HZILIRieu8S0iqY8kIKhj
1230,Zay Hilfigerrr ,Juju On That Beat ,144244,2017,0.807,0.887,1,-3.892,0.275,0.00381,0.0,0.391,0.78,160.517,spotify:track:1lItf5ZXJc1by9SbPeljFd
1231,Rae Sremmurd,Swang,208120,2017,0.681,0.314,8,-9.319,0.0581,0.2,9.82e-06,0.1,0.166,139.992,spotify:track:6mapJIPnQ23RTAevUoE0DL
1232,Drake,Passionfruit,298941,2017,0.809,0.463,11,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,spotify:track:5mCPDVBb16L4XQwDdbRUpz
1233,Kendrick Lamar ,Loyalty.,227360,2017,0.658,0.535,9,-8.983,0.0573,0.0265,0.0,0.2,0.419,110.684,spotify:track:6SwRhMLwNqEi6alNPVG00n
1234,Kesha,Praying,230267,2017,0.576,0.39,10,-7.202,0.0297,0.491,0.0,0.111,0.319,73.433,spotify:track:0jdny0dhgjUwoIp5GkqEaA
1235,Travis Scott,Goosebumps,243837,2017,0.841,0.728,7,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,spotify:track:6gBFPUFcJLzWGx4lenP6h2
1236,Maroon 5 ,Cold,234308,2017,0.693,0.717,9,-6.346,0.107,0.14,0.0,0.0464,0.412,99.836,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr
1237,Calvin Harris ,Slide,230813,2017,0.736,0.795,1,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,spotify:track:6gpcs5eMhJwax4mIfKDYQk
1238,Kane Brown ,What Ifs,188253,2017,0.612,0.799,10,-4.603,0.0275,0.00898,0.0,0.172,0.687,125.976,spotify:track:7zVCrzzEJU7u24sbJPXA5W
1239,Katy Perry ,Chained To The Rhythm,237733,2017,0.446,0.8,0,-5.404,0.174,0.0814,0.0,0.199,0.474,189.89,spotify:track:7qvxFz3JodM0A7xEM7k3YD
1240,Calvin Harris ,Feels,223413,2017,0.893,0.745,11,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,spotify:track:5bcTCxgc7xVfSaMV3RuVke
1241,Jon Bellion,All Time Low,217603,2017,0.617,0.567,0,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246,spotify:track:0SuLAslEMFZAXf0SwY7syi
1242,Luke Combs,Hurricane,222533,2017,0.464,0.813,10,-6.185,0.0416,0.0153,0.0,0.254,0.516,75.975,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1
1243,Sam Smith,Too Good At Goodbyes,201000,2017,0.681,0.372,5,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,spotify:track:3VlbOrM6nYPprVvzBZllE5
1244,Khalid,Young Dumb & Broke,202547,2017,0.798,0.539,1,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.949,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY
1245,Playboi Carti,Magnolia,181812,2017,0.791,0.581,11,-7.323,0.286,0.0113,0.0,0.35,0.438,162.99,spotify:track:1e1JKLEDKP7hEQzJfNAgPl
1246,SZA ,Love Galore,275080,2017,0.795,0.594,0,-6.2,0.0747,0.111,0.0,0.162,0.409,135.002,spotify:track:0q75NwOoFiARAVp4EXU4Bs
1247,A Boogie Wit da Hoodie ,Drowning,209269,2017,0.839,0.81,5,-5.274,0.0568,0.501,0.0,0.117,0.814,129.014,spotify:track:1f5cbQtDrykjarZVrShaDI
1248,Hailee Steinfeld ,Starving,181880,2017,0.729,0.615,4,-4.238,0.0647,0.378,0.0,0.105,0.508,99.989,spotify:track:4Ce37cRWvM1vIGGynKcs22
1249,Gucci Mane ,Both,190312,2017,0.85,0.405,7,-7.509,0.225,0.119,0.000118,0.0707,0.344,139.976,spotify:track:5tFep7dXGd7vEJ668wTPux
1250,P!nk,What About Us,269600,2017,0.489,0.588,1,-6.177,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,spotify:track:0Qh38w01QRXK6KHIv0e3hb
1251,Jason Derulo ,Swalla,216409,2017,0.696,0.817,1,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,spotify:track:6kex4EBAj0WHXDKZMEJaaF
1252,Migos ,Slippery,304041,2017,0.92,0.674,1,-5.662,0.264,0.307,0.0,0.104,0.741,141.967,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE
1253,Harry Styles,Sign Of The Times,340707,2017,0.516,0.595,5,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,spotify:track:5Ohxk2dO5COHF1krpoPigN
1254,Adele,Water Under The Bridge,240427,2017,0.596,0.838,5,-6.52,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,spotify:track:4vb4mFvYsr2h6enhjJsq9Y
1255,Miley Cyrus,Malibu,231907,2017,0.573,0.781,8,-6.406,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,spotify:track:1UZOjK1BwmwWU14Erba9CZ
1256,Marian Hill,Down,197773,2017,0.678,0.357,0,-14.712,0.128,0.675,0.00569,0.124,0.0661,113.301,spotify:track:5eCkuGPZNl4mISFNPgr3Dd
1257,Cheat Codes ,No Promises,222787,2017,0.739,0.619,10,-6.669,0.162,0.0572,0.0,0.105,0.58,112.961,spotify:track:5lNuqFVMca4vPupY10cH0J
1258,Shawn Mendes,Treat You Better,187973,2017,0.444,0.819,10,-4.078,0.341,0.106,0.0,0.107,0.747,82.695,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd
1259,Gucci Mane ,I Get The Bag,233087,2017,0.89,0.633,11,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,spotify:track:1XRgIKC5TPwo7nWGyKqgG0
1260,Dustin Lynch,Small Town Boy,205733,2017,0.554,0.743,9,-6.016,0.0287,0.0251,0.0,0.359,0.673,72.997,spotify:track:2YMhrXQYKkm4kXLcXKKd5z
1261,YFN Lucci ,Everyday We Lit,197171,2017,0.758,0.646,7,-4.701,0.112,0.128,0.0,0.0778,0.589,155.955,spotify:track:4PzovBqgnSHKd8opsP7IVM
1262,Camila Cabello ,Havana,217307,2017,0.765,0.523,2,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,spotify:track:1rfofaqEpACxVEHIZBJe6W
1263,Maroon 5 ,What Lovers Do,199849,2017,0.799,0.597,5,-5.131,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,spotify:track:2j5hsQvApottzvTn4pFJWF
1264,blackbear,Do Re Mi,212027,2017,0.745,0.593,8,-6.35,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,spotify:track:3Q3myFA7q4Op95DOpHplaY
1265,XXXTENTACION,Look At Me!,126346,2017,0.763,0.726,1,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,spotify:track:7floNISpH8VF4z4459Qo18
1266,Keith Urban ,The Fighter,184040,2017,0.681,0.856,11,-5.166,0.0517,0.0224,0.0,0.188,0.755,132.011,spotify:track:5OUSPcqhYTOzpbXzoEvKim
1267,Drake,Gods Plan,198973,2018,0.754,0.449,7,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,spotify:track:6DCZcSspjsKoFjzjrWoCdn
1268,Ed Sheeran,Perfect,263400,2018,0.599,0.448,8,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,spotify:track:0tgVpDi06FyKpA1z0VMD4v
1269,Bebe Rexha ,Meant To Be,163870,2018,0.643,0.783,10,-6.458,0.0856,0.047,0.0,0.083,0.579,154.084,spotify:track:7iDa6hUg2VgEL1o1HjmfBn
1270,Camila Cabello ,Havana,217307,2018,0.765,0.523,2,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,spotify:track:1rfofaqEpACxVEHIZBJe6W
1271,Post Malone ,Rockstar,218147,2018,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,spotify:track:0e7ipj03S05BNilyu5bRzt
1272,Post Malone ,Psycho,221440,2018,0.75,0.56,8,-8.094,0.105,0.546,0.0,0.111,0.459,140.06,spotify:track:3swc6WTsr7rl9DqQKQA55C
1273,"Cardi B, Bad Bunny ",I Like It,253390,2018,0.816,0.726,5,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,spotify:track:58q2HKrzhC3ozto2nDdN4z
1274,"Zedd, Maren Morris ",The Middle,184732,2018,0.753,0.657,7,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,spotify:track:09IStsImFySgyp0pIQdqAc
1275,Drake,In My Feelings,217925,2018,0.835,0.626,1,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ
1276,Maroon 5 ,Girls Like You,235545,2018,0.851,0.541,0,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk
1277,Drake,Nice For What,210747,2018,0.586,0.909,8,-6.474,0.0705,0.0891,0.000109,0.119,0.757,93.394,spotify:track:3CA9pLiwRIGtUBiMjbZmRw
1278,Juice WRLD,Lucid Dreams,239836,2018,0.511,0.566,6,-7.23,0.2,0.349,0.0,0.34,0.218,83.903,spotify:track:285pBltuF7vW8TeWk8hdRR
1279,Post Malone,Better Now,231267,2018,0.68,0.578,10,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,spotify:track:7dt6x5M1jzdTEt8oCbisTK
1280,Bruno Mars ,Finesse,217289,2018,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,spotify:track:3Vo4wInECJQuz9BIBMOu8i
1281,Ella Mai,Bood Up,256064,2018,0.561,0.779,10,-5.107,0.0531,0.0862,0.0,0.078,0.235,81.965,spotify:track:0At2qAoaVjIwWNAqrscXli
1282,Dua Lipa,New Rules,209320,2018,0.762,0.7,9,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,spotify:track:2ekn2ttSfGqwhhate0LSR0
1283,XXXTENTACION,Sad!,166606,2018,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,spotify:track:3ee8Jmje8o58CHK66QrVC2
1284,Camila Cabello,Never Be The Same,226973,2018,0.637,0.713,0,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,spotify:track:4eWQlBRaTjPPUlzacqEeoQ
1285,Khalid ,Love Lies,201707,2018,0.708,0.648,6,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,spotify:track:45Egmo7icyopuzJN0oMEdk
1286,Ariana Grande,No Tears Left To Cry,205920,2018,0.699,0.713,9,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993,spotify:track:2qT1uLXPVPzGgFOx4jtEuo
1287,Bazzi,Mine,131064,2018,0.71,0.789,4,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,spotify:track:7uzmGiiJyRfuViKKK3lVmR
1288,Imagine Dragons,Thunder,187147,2018,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,spotify:track:1zB4vmk8tFRmM9UULNzbLB
1289,BlocBoy JB ,Look Alive,181263,2018,0.922,0.581,10,-7.495,0.27,0.00104,5.86e-05,0.105,0.595,140.022,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL
1290,Taylor Swift,Delicate,232253,2018,0.75,0.404,9,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,spotify:track:6NFyWDv5CjfwuzoCkw47Xf
1291,Lil Baby ,Yes Indeed,142273,2018,0.964,0.346,5,-9.309,0.53,0.035,0.0,0.108,0.562,119.958,spotify:track:6vN77lE9LK6HP2DewaN6HZ
1292,Marshmello ,Friends,202621,2018,0.626,0.88,9,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,spotify:track:08bNPGLD8AhKpnnERrAc6G
1293,Halsey,Bad At Love,181279,2018,0.675,0.751,0,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384,spotify:track:7y9iMe8SOB6z3NoHE2OfXl
1294,Tyga ,Taste,232959,2018,0.884,0.559,0,-7.442,0.12,0.0236,0.0,0.101,0.342,97.994,spotify:track:5IaHrVsrferBYDm0bDyABy
1295,NF,Let You Down,212120,2018,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,spotify:track:52okn5MNA47tk87PeZJLEL
1296,G-Eazy ,No Limit,245387,2018,0.838,0.771,1,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW
1297,6ix9ine ,FEFE,179405,2018,0.931,0.387,1,-9.127,0.412,0.088,0.0,0.136,0.376,125.978,spotify:track:2l8nEO0vsTRCRnGqQty6qx
1298,Dan + Shay,Tequila,196747,2018,0.489,0.581,11,-5.731,0.0281,0.0312,0.0,0.132,0.494,86.016,spotify:track:42fw0rxRO2xbesF6mJfd4Y
1299,Portugal. The Man,Feel It Still,163253,2018,0.801,0.795,1,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
1300,"Migos, Nicki Minaj ",MotorSport,303077,2018,0.904,0.518,2,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,spotify:track:4wFjTWCunQFKtukqrNijEt
1301,Lauv,I Like Me Better,197437,2018,0.752,0.505,9,-7.621,0.253,0.535,2.55e-06,0.104,0.419,91.97,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9
1302,5 Seconds Of Summer,Youngblood,203418,2018,0.596,0.854,7,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,spotify:track:2iUXsYOEPhVqEBwsqP70rE
1303,Imagine Dragons,Whatever It Takes,201240,2018,0.672,0.655,10,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945,spotify:track:6Qn5zhYkTa37e91HC1D7lb
1304,Offset ,Ric Flair Drip,172800,2018,0.88,0.428,9,-8.28,0.206,0.149,5.07e-05,0.114,0.333,100.007,spotify:track:7sO5G9EABYOXQKNPNiE9NR
1305,Post Malone,I Fall Apart,223347,2018,0.556,0.538,8,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,spotify:track:75ZvA4QfFiZvzhj2xkaWAh
1306,The Weeknd ,Pray For Me,211440,2018,0.735,0.677,2,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584,spotify:track:77UjLW8j5UAGAGVGhR5oUK
1307,Selena Gomez,Back To You,207905,2018,0.601,0.724,6,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,spotify:track:4hQ6UGyWQIGJmHSo0J88JW
1308,Travis Scott,Sicko Mode,312820,2018,0.834,0.73,8,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,spotify:track:2xLMifQCjDGFmkHkpNLD9h
1309,Migos ,Walk It Talk It,276147,2018,0.907,0.633,2,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,spotify:track:6n4U3TlzUGhdSFbUUhTvLP
1310,Lil Pump,Gucci Gang,124056,2018,0.936,0.523,5,-6.71,0.0597,0.239,0.0,0.117,0.699,119.889,spotify:track:43ZyHQITOjhciSUUNPVRHc
1311,G-Eazy ,Him & I,268867,2018,0.589,0.731,2,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,spotify:track:5k38wzpLb15YgncyWdTZE4
1312,Shawn Mendes,In My Blood,211360,2018,0.622,0.712,5,-7.321,0.066,0.0573,0.0,0.13,0.487,140.025,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH
1313,Kendrick Lamar ,All The Stars,232187,2018,0.698,0.633,8,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s
1314,Migos,Stir Fry,190288,2018,0.817,0.816,2,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982,spotify:track:2UVbBKQOdFAekPTRsnkzcf
1315,Sam Smith,Too Good At Goodbyes,201000,2018,0.681,0.372,5,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,spotify:track:3VlbOrM6nYPprVvzBZllE5
1316,Kendrick Lamar ,Love.,213400,2018,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,spotify:track:6PGoSes0D9eUDeeAafB2As
1317,Childish Gambino,This Is America,225773,2018,0.854,0.463,5,-6.159,0.137,0.117,0.0,0.354,0.549,120.024,spotify:track:0b9oOr2ZgvyQu88wzixux9
1318,Drake,Nonstop,238614,2018,0.912,0.412,7,-8.074,0.124,0.0164,0.013,0.104,0.422,154.983,spotify:track:0TlLq3lA83rQOYtrqBqSct
1319,Kane Brown,Heaven,179507,2018,0.677,0.556,9,-6.544,0.0306,0.263,0.0,0.105,0.521,80.009,spotify:track:1HXy5I3HTWq8OvxCn0z7G7
1320,Cardi B,Bodak Yellow ,223713,2018,0.926,0.703,11,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,spotify:track:6KBYefIoo7KydImq1uUQlL
1321,Lil Dicky ,Freaky Friday,216632,2018,0.755,0.599,8,-5.042,0.224,0.147,0.0,0.109,0.755,133.123,spotify:track:10Igtw8bSDyyFs7KIsKngZ
1322,6ix9ine,Gummo,157643,2018,0.66,0.775,2,-4.926,0.172,0.0553,0.0,0.129,0.635,157.036,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD
1323,Rich The Kid,Plug Walk,175230,2018,0.876,0.519,11,-6.531,0.143,0.202,0.0,0.108,0.158,94.981,spotify:track:1ZAyjvIk9YiD76yYy0TEG6
